entrez_gene_id	hugo_symbol
81871	KRTAP4-6
26539	OR10H1
125875	CLDND2
6158	RPL28
728661	SLC35E2B
7307	U2AF1
114805	GALNT13
200728	TMEM17
8893	EIF2B5
9975	NR1D2
57467	HHATL
29930	PCDHB1
815	CAMK2A
51696	HECA
5269	SERPINB6
55922	NKRF
64061	TSPYL2
100499405	LINC00987
83755	KRTAP4-12
27315	PGAP2
1143	CHRNB4
128853	DUSP15
5740	PTGIS
199221	DZIP1L
3305	HSPA1L
1738	DLD
144100	PLEKHA7
7351	UCP2
55500	ETNK1
196394	AMN1
79317	OR4K5
79728	PALB2
124583	CANT1
9063	PIAS2
148203	ZNF738
5348	FXYD1
55786	ZNF415
140	ADORA3
103	ADAR
23385	NCSTN
162	AP1B1
3987	LIMS1
6801	STRN
23200	ATP11B
51274	KLF3
2519	FUCA2
10846	PDE10A
23643	LY96
113220	KIF12
55558	PLXNA3
254065	BRWD3
5662	PSD
118490	MSS51
100133545	MRPL23-AS1
586	BCAT1
4140	MARK3
9836	LCMT2
5597	MAPK6
3859	KRT12
54814	QPCTL
58506	SCAF1
3953	LEPR
51497	NELFCD
24148	PRPF6
436	ASLP1
3554	IL1R1
165055	CCDC138
699	BUB1
165215	FAM171B
25852	ARMC8
9794	MAML1
154064	RAET1L
170954	PPP1R18
221061	FAM171A1
2977	GUCY1A2
120376	COLCA2
2346	FOLH1
220388	CCDC89
5800	PTPRO
25938	HEATR5A
161635	CSNK1A1P1
7385	UQCRC2
386757	SLC6A10P
9618	TRAF4
201140	DHRS7C
7541	ZBTB14
65249	ZSWIM4
57822	GRHL3
4678	NASP
201625	DNAH12
257236	CCDC96
7185	TRAF1
94134	ARHGAP12
3636	INPPL1
29915	HCFC2
23108	RAP1GAP2
23460	ABCA6
1463	NCAN
114783	LMTK3
317703	VN1R4
93185	IGSF8
7113	TMPRSS2
9567	GTPBP1
84661	DPY30
84517	ACTRT3
100130733	LRRC70
79666	PLEKHF2
80256	FAM214B
441521	CT45A5
11181	TREH
4798	NFRKB
23426	GRIP1
28466	IGHV1-45
390538	OR4M2
5045	FURIN
83886	PRSS27
23396	PIP5K1C
64218	SEMA4A
22880	MORC2
9855	FARP2
7781	SLC30A3
72	ACTG2
2743	GLRB
4967	OGDH
91147	TMEM67
1621	DBH
6170	RPL39
6748	SSR4
3028	HSD17B10
4942	OAT
257160	RNF214
440021	KRTAP5-2
81282	OR51G2
390167	OR5M10
1407	CRY1
28981	IFT81
4704	NDUFA9
341416	OR6C2
23592	LEMD3
55068	ENOX1
8848	TSC22D1
3183	HNRNPC
3002	GZMB
57156	TMEM63C
90850	ZNF598
100526830	SLX1A-SULT1A3
23531	MMD
201266	SLC39A11
6904	TBCD
148014	TTC9B
55762	ZNF701
51102	MECR
1907	EDN2
3104	ZBTB48
7052	TGM2
6789	STK4
4318	MMP9
23762	OSBP2
80339	PNPLA3
3676	ITGA4
58538	MPP4
55676	SLC30A6
56941	HMCES
9180	OSMR
116843	SLC18B1
2918	GRM8
619373	MBOAT4
253943	YTHDF3
92399	MRRF
392390	OR1L6
5264	PHYH
6008	RHEBP1
55004	LAMTOR1
80024	SLC8B1
5985	RFC5
10198	MPHOSPH9
1663	DDX11
57062	DDX24
7566	ZNF18
26073	POLDIP2
7484	WNT9B
25959	KANK2
126070	ZNF440
64926	RASAL3
84167	C19orf44
23547	LILRA4
1117	CHI3L2
3930	LBR
3800	KIF5C
5746	PTH2R
344657	LRRIQ4
22916	NCBP2
5364	PLXNB1
9752	PCDHA9
133686	NADK2
9474	ATG5
55074	OXR1
3551	IKBKB
81796	SLCO5A1
169611	OLFML2A
51510	CHMP5
6096	RORB
5871	MAP4K2
94	ACVRL1
253970	SFTA3
3091	HIF1A
26000	TBC1D10B
353149	TBC1D26
494188	FBXO47
23031	MAST3
51231	VRK3
55210	ATAD3A
51514	DTL
9825	SPATA2
10732	TCFL5
84861	KLHL22
55020	TTC38
5757	PTMA
3273	HRG
10636	RGS14
51175	TUBE1
4289	MKLN1
7458	EIF4H
10371	SEMA3A
51606	ATP6V1H
1438	CSF2RA
26548	ITGB1BP2
6192	RPS4Y1
118663	BTBD16
2132	EXT2
2206	MS4A2
2950	GSTP1
83892	KCTD10
23519	ANP32D
3229	HOXC13
122769	LRR1
145508	CEP128
3671	ISLR
124056	NOXO1
23098	SARM1
9002	F2RL3
7639	ZNF85
342933	ZSCAN5B
8498	RANBP3
57470	LRRC47
58495	OVOL2
23780	APOL2
84084	RAB6C
165530	CLEC4F
150483	TEKT4
57018	CCNL1
201627	DENND6A
10586	MAB21L2
152519	NIPAL1
8671	SLC4A4
9547	CXCL14
245915	DEFB112
54905	CYP2W1
138009	DCAF4L2
92715	DPH7
3561	IL2RG
219699	UNC5B
283579	C14orf178
29906	ST8SIA5
54862	CC2D1A
23474	ETHE1
6006	RHCE
1996	ELAVL4
58490	RPRD1B
388818	KRTAP26-1
253639	ZNF620
3182	HNRNPAB
7319	UBE2A
139741	ACTRT1
139599	MAGEE2
56165	TDRD1
84890	ADO
5630	PRPH
653390	RRN3P2
10514	MYBBP1A
27076	LYPD3
284451	ODF3L2
23645	PPP1R15A
90231	KIAA2013
1401	CRP
6504	SLAMF1
135	ADORA2A
29798	C2orf27A
92906	HNRNPLL
79598	CEP97
56099	PCDHGB7
5601	MAPK9
7036	TFR2
840	CASP7
283450	HECTD4
6231	RPS26
26175	TMEM251
653492	PSG10P
114026	ZIM3
5906	RAP1A
79639	TMEM53
375790	AGRN
400831	C20orf202
10168	ZNF197
7375	USP4
11127	KIF3A
114825	PWWP2A
346606	MOGAT3
349136	WDR86
136895	C7orf31
55971	BAIAP2L1
554	AVPR2
10916	MAGED2
389874	ZCCHC13
283130	SLC25A45
5684	PSMA3
3712	IVD
51762	RAB8B
255027	MPV17L
55027	HEATR3
8386	OR1D5
57003	CCDC47
6820	SULT2B1
10286	BCAS2
2210	FCGR1B
65005	MRPL9
730811	MYT1L-AS1
55831	EMC3
152815	THAP6
94120	SYTL3
81628	TSC22D4
81858	SHARPIN
5358	PLS3
414301	DDI1
10278	EFS
5583	PRKCH
92736	OTOP2
3752	KCND3
79098	C1orf116
64766	S100PBP
55268	ECHDC2
940	CD28
57624	NYAP2
10117	ENAM
781	CACNA2D1
6641	SNTB1
90316	TGIF2LX
399979	SNX19
5897	RAG2
338675	OR5AP2
4604	MYBPC1
144608	C12orf60
121506	ERP27
160418	TMTC3
5106	PCK2
2100	ESR2
7752	ZNF200
64518	TEKT3
8392	OR3A3
353288	KRT26
51751	HIGD1B
84366	PRAC1
6427	SRSF2
56242	ZNF253
85300	ATCAY
23152	CIC
100170229	SRRM5
55083	KIF26B
51512	GTSE1
117156	SCGB3A2
6941	TCF19
10957	PNRC1
136991	ASZ1
1607	DGKB
139081	MAGEC3
56624	ASAH2
79820	CATSPERB
1445	CSK
3745	KCNB1
659	BMPR2
100506658	OCLN
85865	GTPBP10
29763	PACSIN3
928	CD9
28444	IGHV3-21
8131	NPRL3
3744	KCNA10
10342	TFG
256356	GK5
63027	SLC22A23
79872	CBLL1
81318	OR4A5
115399	LRRC56
219469	OR8H1
219959	OR1S1
10004	NAALADL1
7334	UBE2N
28662	TRAV21
146279	TEKT5
65266	WNK4
374768	SPEM1
201294	UNC13D
8529	CYP4F2
282617	IFNL3
127074	OR2T4
127069	OR2T10
84365	NIFK
50485	SMARCAL1
51560	RAB6B
56996	SLC12A9
653361	NCF1
8295	TRRAP
10655	DMRT2
727	C5
10245	TIMM17B
823	CAPN1
283232	TMEM80
65987	KCTD14
55605	KIF21A
1594	CYP27B1
122042	RXFP2
115825	WDFY2
90864	SPSB3
29108	PYCARD
5493	PPL
29100	TMEM208
9842	PLEKHM1
55065	SLC52A1
84643	KIF2B
85451	UNK
4218	RAB8A
55260	TMEM143
278	AMY1C
5549	PRELP
10136	CELA3A
431707	LHX8
22918	CD93
54101	RIPK4
200316	APOBEC3F
129881	CCDC173
2177	FANCD2
132789	GNPDA2
8697	CDC23
84830	ADTRP
51373	MRPS17
9265	CYTH3
27342	RABGEF1
6119	RPA3
83696	TRAPPC9
6129	RPL7
2801	GOLGA2
79576	NKAP
8450	CUL4B
6792	CDKL5
80310	PDGFD
1948	EFNB2
338427	SNORD108
54839	LRRC49
57611	ISLR2
3418	IDH2
3299	HSF4
4669	NAGLU
84823	LMNB2
22883	CLSTN1
692084	SNORD13
650368	TSSC2
116512	MRGPRD
56341	PRMT8
1880	GPR183
90525	SHF
348254	CCDC144CP
55720	TSR1
92591	ASB16
79003	MIS12
10966	RAB40B
3998	LMAN1
11316	COPE
55741	EDEM2
5775	PTPN4
2571	GAD1
26146	TRAF3IP1
1427	CRYGS
79658	ARHGAP10
55236	UBA6
9457	FHL5
273	AMPH
11093	ADAMTS13
5125	PCSK5
2539	G6PD
84896	ATAD1
3359	HTR3A
1500	CTNND1
55727	BTBD7
55055	ZWILCH
4843	NOS2
201292	TRIM65
5957	RCVRN
1089	CEACAM4
7138	TNNT1
79603	CERS4
333926	PPM1J
51668	HSPB11
127255	LRRIQ3
25966	C2CD2
100302652	GPR75-ASB3
129642	MBOAT2
56999	ADAMTS9
5019	OXCT1
3670	ISL1
154150	HDGFL1
346673	STRA8
6781	STC1
4173	MCM4
137872	ADHFE1
6505	SLC1A1
2239	GPC4
55343	SLC35C1
2011	MARK2
30008	EFEMP2
196549	EEF1DP3
54989	ZNF770
146177	VWA3A
1837	DTNA
284349	ZNF283
79230	ZNF557
3158	HMGCS2
26768	SNORA73B
245936	DEFB123
414918	DENND6B
7476	WNT7A
26958	COPG2
8733	GPAA1
51092	SIDT2
115761	ARL11
146212	KCTD19
23277	CLUH
2067	ERCC1
353131	LCE1A
23154	NCDN
23332	CLASP1
6519	SLC3A1
8856	NR1I2
64393	ZMAT3
8646	CHRD
348938	NIPAL4
54888	NSUN2
3156	HMGCR
4841	NONO
119467	CLRN3
219865	OR8G5
26259	FBXW8
5100	PCDH8
64184	EDDM3B
8650	NUMB
8477	GPR65
51701	NLK
40	ASIC2
57690	TNRC6C
125228	FAM210A
29985	SLC39A3
9673	SLC25A44
9019	MPZL1
91544	UBXN11
80149	ZC3H12A
84069	PLEKHN1
29980	DONSON
3162	HMOX1
2736	GLI2
92935	MARS2
8452	CUL3
5610	EIF2AK2
55032	SLC35A5
79364	ZXDC
2047	EPHB1
128	ADH5
55763	EXOC1
5311	PKD2
408263	FNDC9
821	CANX
7518	XRCC4
27000	DNAJC2
58498	MYL7
58500	ZNF250
2137	EXTL3
100422911	MIR500B
54954	FAM120C
55742	PARVA
5058	PAK1
10873	ME3
51258	MRPL51
283629	TSSK4
57475	PLEKHH1
55813	UTP6
4905	NSF
729747	ZNF878
64763	ZNF574
55103	RALGPS2
55650	PIGV
4725	NDUFS5
386680	KRTAP10-5
23541	SEC14L2
1123	CHN1
130749	CPO
55167	MSL2
152137	CCDC50
89782	LMLN
956	ENTPD3
65008	MRPL1
28965	SLC27A6
5515	PPP2CA
285622	NBPF22P
79692	ZNF322
55281	TMEM140
155006	TMEM213
3364	HUS1
137209	ZNF572
27161	AGO2
80005	DOCK5
2053	EPHX2
389643	NUGGC
142684	RAB40A
139425	DCAF8L1
29850	TRPM5
5027	P2RX7
11339	OIP5
10017	BCL2L10
8483	CILP
4496	MT1H
283849	EXOC3L1
197259	MLKL
55244	SLC47A1
57674	RNF213
43849	KLK12
28793	IGLV3-25
56902	PNO1
9027	NAT8
51244	CCDC174
50853	VILL
5580	PRKCD
10861	SLC26A1
51397	COMMD10
435	ASL
3581	IL9R
3098	HK1
4753	NELL2
1602	DACH1
122665	RNASE8
4522	MTHFD1
283576	ZDHHC22
51156	SERPINA10
64127	NOD2
79191	IRX3
124925	SEZ6
27043	PELP1
55125	CEP192
83539	CHST9
55643	BTBD2
9910	RABGAP1L
3776	KCNK2
284716	RIMKLA
55321	TMEM74B
7494	XBP1
166012	CHST13
79884	MAP9
10802	SEC24A
25803	SPDEF
221477	C6orf89
407032	MIR30C2
6624	FSCN1
1581	CYP7A1
138428	PTRH1
441452	SPATA31C1
2824	GPM6B
729396	GAGE12J
23409	SIRT4
339	APOBEC1
64403	CDH24
5083	PAX9
10363	HMG20A
23415	KCNH4
60385	TSKS
79573	TTC13
57449	PLEKHG5
165631	PARP15
5001	ORC5
526	ATP6V1B2
23283	CSTF2T
5571	PRKAG1
122046	TEX26
55757	UGGT2
80110	ZNF614
10005	ACOT8
57468	SLC12A5
93034	NT5C1B
253461	ZBTB38
131578	LRRC15
8842	PROM1
51773	RSF1
50507	NOX4
140807	KRT72
81127	OR4K15
10782	ZNF274
57418	WDR18
10630	PDPN
51605	TRMT6
5905	RANGAP1
2637	GBX2
134359	POC5
438	ASMT
139411	PTCHD1
256536	TCERG1L
7289	TULP3
10810	WASF3
3768	KCNJ12
9146	HGS
54	ACP5
1942	EFNA1
8707	B3GALT2
6518	SLC2A5
23313	KIAA0930
3760	KCNJ3
9654	TTLL4
166929	SGMS2
3248	HPGD
8633	UNC5C
54438	GFOD1
29993	PACSIN1
377630	USP17L2
158248	TTC16
25792	CIZ1
7766	ZNF223
9411	ARHGAP29
1499	CTNNB1
56121	PCDHB15
6586	SLIT3
1794	DOCK2
64065	PERP
8089	YEATS4
56919	DHX33
6827	SUPT4H1
5988	RFPL1
7857	SCG2
130120	REG3G
78987	CRELD1
7350	UCP1
57563	KLHL8
94081	SFXN1
10960	LMAN2
285753	CEP57L1
838	CASP5
4013	VWA5A
5024	P2RX3
3029	HAGH
27159	CHIA
3766	KCNJ10
57732	ZFYVE28
50508	NOX3
221927	BRAT1
11101	ATE1
57097	PARP11
115	ADCY9
54495	TMX3
53827	FXYD5
10753	CAPN9
55629	PNRC2
9127	P2RX6
8930	MBD4
140545	RNF32
26468	LHX6
6609	SMPD1
4637	MYL6
8608	RDH16
2159	F10
51108	METTL9
3430	IFI35
81671	VMP1
645	BLVRB
55356	SLC22A15
9928	KIF14
8569	MKNK1
389158	PLSCR5
3840	KPNA4
339896	GADL1
27152	INTU
57050	UTP3
9987	HNRNPDL
56137	PCDHA12
64759	TNS3
444	ASPH
83549	UCK1
2889	RAPGEF1
2925	GRPR
6832	SUPV3L1
25988	HINFP
29080	CCDC59
22985	ACIN1
54820	NDE1
51747	LUC7L3
100131439	CD300LD
27036	SIGLEC7
23155	CLCC1
164153	UBL4B
34	ACADM
9491	PSMF1
671	BPI
386682	KRTAP10-3
22937	SCAP
25915	NDUFAF3
56977	STOX2
7328	UBE2H
26206	SPAG8
286234	SPATA31E1
81894	SLC25A28
91452	ACBD5
7580	ZNF32
390072	OR52N4
4054	LTBP3
8079	MLF2
4617	MYF5
55102	ATG2B
100033431	SNORD116-20
7177	TPSAB1
1012	CDH13
1101	CHAD
974	CD79B
55250	ELP2
1555	CYP2B6
777	CACNA1E
127845	GOLT1A
58155	PTBP2
5093	PCBP1
10057	ABCC5
55024	BANK1
5458	POU4F2
83894	TTC29
55319	TMA16
6500	SKP1
59336	PRDM13
64598	MOSPD3
27044	SND1
9988	DMTF1
1793	DOCK1
219348	PLAC9
64776	C11orf1
8660	IRS2
9716	AQR
5955	RCN2
390637	GDPGP1
7716	VEZF1
5438	POLR2I
6625	SNRNP70
79788	ZNF665
118427	OLFM3
10768	AHCYL1
54499	TMCO1
163590	TOR1AIP2
403314	APOBEC4
343172	OR2T8
2980	GUCA2A
10964	IFI44L
23542	MAPK8IP2
79853	TM4SF20
79781	IQCA1
84908	FAM136A
64850	ETNPPL
2565	GABRG1
84868	HAVCR2
23118	TAB2
202500	TCTE1
6785	ELOVL4
25998	IBTK
5726	TAS2R38
3620	IDO1
157724	SLC7A13
8237	USP11
3507	IGHM
3690	ITGB3
55620	STAP2
407056	MIR99B
1196	CLK2
148789	B3GALNT2
163351	GBP6
6683	SPAST
168507	PKD1L1
3445	IFNA8
5328	PLAU
79053	ALG8
341568	OR8S1
104472715	SNHG14
8312	AXIN1
3211	HOXB1
9704	DHX34
140612	ZFP28
23767	FLRT3
83737	ITCH
337959	KRTAP13-2
164592	CCDC116
1608	DGKG
116135	LRRC3B
5067	CNTN3
27201	GPR78
4238	MFAP3
2299	FOXI1
26235	FBXL4
402317	OR2A42
5568	PRKACG
1390	CREM
1270	CNTF
8074	FGF23
5265	SERPINA1
321	APBA2
4240	MFGE8
10140	TOB1
7706	TRIM25
11232	POLG2
115350	FCRL1
25778	DSTYK
79707	NOL9
653489	RGPD3
822	CAPG
1360	CPB1
6444	SGCD
106480731	C6orf47-AS1
6677	SPAM1
54714	CNGB3
6788	STK3
3632	INPP5A
646	BNC1
64386	MMP25
494470	RNF165
11284	PNKP
574462	MIR515-1
57119	EPPIN
9014	TAF1B
200424	TET3
150771	ITPRIPL1
23150	FRMD4B
55819	RNF130
50617	ATP6V0A4
79020	C7orf25
54851	ANKRD49
2842	GPR19
1241	LTB4R
122945	NOXRED1
90527	DUOXA1
57524	CASKIN1
23491	CES3
162394	SLFN5
3675	ITGA3
23399	CTDNEP1
9513	FXR2
90011	KIR3DX1
4879	NPPB
163720	CYP4Z2P
189	AGXT
28940	IGKV1-12
10492	SYNCRIP
137797	LYPD2
642475	MROH6
6850	SYK
79649	MAP7D3
90019	SYT8
89869	PLCZ1
79837	PIP4K2C
5170	PDPK1
10194	TSHZ1
90321	ZNF766
10288	LILRB2
84446	BRSK1
127943	FCRLB
1545	CYP1B1
84820	POLR2J4
338440	ANO9
5007	OSBP
3508	IGHMBP2
55835	CENPJ
23741	EID1
54858	PGPEP1
11330	CTRC
80326	WNT10A
2560	GABRB1
84918	LRP11
5506	PPP1R3A
1780	DYNC1I1
286183	NKAIN3
1982	EIF4G2
7070	THY1
89	ACTN3
23011	RAB21
26533	OR10G3
51109	RDH11
84936	ZFYVE19
10693	CCT6B
192666	KRT24
25789	TMEM59L
25912	C1orf43
8832	CD84
23032	USP33
117178	SSX2IP
64114	TMBIM1
323	APBB2
285613	RELL2
51513	ETV7
57488	ESYT2
59335	PRDM12
26149	ZNF658
116085	SLC22A12
55266	TMEM19
171425	CLYBL
54602	NDFIP2
54620	FBXL19
6051	RNPEP
407031	MIR30C1
148398	SAMD11
90187	EMILIN3
54578	UGT1A6
10267	RAMP1
29122	PRSS50
51194	IPO11
5252	PHF1
113763	ZBED6CL
116328	C8orf34
340706	VWA2
283431	GAS2L3
5094	PCBP2
8717	TRADD
65018	PINK1
6497	SKI
10806	SDCCAG8
54994	GID8
9173	IL1RL1
55054	ATG16L1
3699	ITIH3
56104	PCDHGB1
84316	NAA38
6542	SLC7A2
7737	RNF113A
222389	BEND7
7140	TNNT3
9415	FADS2
245911	DEFB108B
7405	UVRAG
84747	UNC119B
113246	C12orf57
348013	TMEM255B
51734	MSRB1
226	ALDOA
84152	PPP1R1B
55379	LRRC59
23208	SYT11
1917	EEF1A2
8208	CHAF1B
1622	DBI
92104	TTC30A
51072	MEMO1
2779	GNAT1
3106	HLA-B
378925	RNF148
84132	USP42
10044	SH2D3C
1289	COL5A1
84966	IGSF21
54707	GPN2
114803	MYSM1
9913	SUPT7L
1404	HAPLN1
57171	DOLPP1
10599	SLCO1B1
8814	CDKL1
81926	ABHD17A
25950	RWDD3
23784	POTEH
554251	FBXO48
54800	KLHL24
81545	FBXO38
6156	RPL30
3442	IFNA5
1184	CLCN5
83641	FAM107B
582	BBS1
5053	PAH
23093	TTLL5
257364	SNX33
204474	PDILT
6340	SCNN1G
10131	TRAP1
109731405	PDXDC2P
27132	CPNE7
146894	CD300LG
9984	THOC1
10856	RUVBL2
4670	HNRNPM
51686	OAZ3
4209	MEF2D
9917	FAM20B
284573	LINC00303
140856	SCP2D1
29104	N6AMT1
2744	GLS
375189	PFN4
7514	XPO1
11344	TWF2
4142	MAS1
51302	CYP39A1
1347	COX7A2
115294	PCMTD1
27130	INVS
91734	IDI2
6865	TACR2
3416	IDE
401667	OR51A2
374395	TMEM179B
64787	EPS8L2
6821	SUOX
84932	RAB2B
317749	DHRS4L2
5875	RABGGTA
23582	CCNDBP1
114294	LACTB
4363	ABCC1
339287	MSL1
11248	NXPH3
4784	NFIX
342926	ZNF677
10045	SH2D3A
57693	ZNF317
79005	SCNM1
1116	CHI3L1
57095	PITHD1
4821	NKX2-2
6185	RPN2
85508	SCRT2
6651	SON
54093	SETD4
4320	MMP11
6241	RRM2
27249	MMADHC
22868	FASTKD2
151473	SLC16A14
64708	COPS7B
64240	ABCG5
25927	CNRIP1
54762	GRAMD1C
1814	DRD3
253559	CADM2
9848	MFAP3L
9652	TTC37
352999	C6orf58
8875	VNN2
5514	PPP1R10
654	BMP6
57786	RBAK
10584	COLEC10
116447	TOP1MT
51633	OTUD6B
347169	OR1B1
2356	FPGS
395	ARHGAP6
8872	CDC123
29118	DDX25
10798	OR5I1
81341	OR10W1
57101	ANO2
5128	CDK17
2585	GALK2
57478	USP31
221223	CES5A
90522	YIF1B
4524	MTHFR
10398	MYL9
4923	NTSR1
259234	DSCR10
23765	IL17RA
55355	HJURP
84129	ACAD11
9685	CLINT1
3268	AGFG2
100289678	ZNF783
8460	TPST1
7551	ZNF3
137682	NDUFAF6
23708	GSPT2
6187	RPS2
124961	ZFP3
81875	ISG20L2
10103	TSPAN1
5075	PAX1
1635	DCTD
55296	TBC1D19
51334	PRR16
972	CD74
26002	MOXD1
93986	FOXP2
643253	CCT6P1
1021	CDK6
8754	ADAM9
23071	ERP44
253738	EBF3
84458	LCOR
6392	SDHD
219870	OR10G9
58487	CREBZF
256710	GLIPR1L1
25834	MGAT4C
390433	OR4K13
204219	CERS3
2923	PDIA3
79029	SPATA5L1
26035	GLCE
388381	C17orf98
22834	ZNF652
9382	COG1
83483	PLVAP
147991	DPY19L3
257062	CATSPERD
147741	ZNF560
204851	HIPK1
922	CD5L
11221	DUSP10
58511	DNASE2B
554226	ANKRD30BL
130502	TTC32
171024	SYNPO2
54532	USP53
6373	CXCL11
285555	STPG2
5429	POLH
84694	GJA10
6561	SLC13A1
595135	PGM5P2
6303	SAT1
2004	ELK3
123876	ACSM2A
26333	OR7A17
339400	FLG-AS1
4237	MFAP2
10026	PIGK
149685	ADIG
116151	FAM210B
54659	UGT1A3
50852	TRAT1
113829	SLC35A4
221421	RSPH9
64418	TMEM168
1807	DPYS
6749	SSRP1
341116	MS4A10
254786	OR6C3
440077	ZNF705A
390445	OR5AU1
84532	ACSS1
1908	EDN3
79074	C2orf49
2840	GPR17
51725	FBXO40
134285	TMEM171
7148	TNXB
55168	MRPS18A
22881	ANKRD6
862	RUNX1T1
2805	GOT1
221078	NSUN6
23310	NCAPD3
120534	ARL14EP
254225	RNF169
53373	TPCN1
11163	NUDT4
9578	CDC42BPB
10419	PRMT5
23405	DICER1
70	ACTC1
54617	INO80
23420	NOMO1
930	CD19
9709	HERPUD1
90313	TP53I13
162461	TMEM92
727676	SNORD118
9306	SOCS6
3337	DNAJB1
440533	PSG8
102238594	SPACA6P-AS
645425	PRAMEF20
7799	PRDM2
8760	CDS2
2778	GNAS
5509	PPP1R3D
2551	GABPA
3454	IFNAR1
9814	SFI1
151531	UPP2
23369	PUM2
6672	SP100
7844	RNF103
9136	RRP9
3600	IL15
950	SCARB2
6695	SPOCK1
9337	CNOT8
30832	ZNF354C
153579	BTNL9
79668	PARP8
10283	CWC27
7287	TULP1
135293	PM20D2
857	CAV1
3751	KCND2
3082	HGF
80139	ZNF703
2515	ADAM2
6386	SDCBP
157777	MCMDC2
5828	PEX2
5004	ORM1
3452	IFNA21
254158	CXorf58
57502	NLGN4X
2785	GNG3
11247	NXPH4
113622	ADPRHL1
64093	SMOC1
55148	UBR7
100033800	SNORD115-23
8741	TNFSF13
91768	CABLES1
2589	GALNT1
83983	TSSK6
57343	ZNF304
10469	TIMM44
3233	HOXD4
6138	RPL15
10895	PPBPP2
154881	KCTD7
55293	UEVLD
56938	ARNTL2
118430	MUCL1
2073	ERCC5
54916	TMEM260
170691	ADAMTS17
283820	NOMO2
22879	MON1B
8288	EPX
2696	GIPR
59285	CACNG6
10657	KHDRBS1
4700	NDUFA6
57556	SEMA6A
202052	DNAJC18
51000	SLC35B3
43	ACHE
81603	TRIM8
5554	PRH1
10239	AP3S2
3213	HOXB3
5573	PRKAR1A
57719	ANO8
79816	TLE6
57185	NIPAL3
8894	EIF2S2
149998	LIPI
134218	DNAJC21
10981	RAB32
1192	CLIC1
25956	SEC31B
9638	FEZ1
84364	ARFGAP2
3502	IGHG3
2342	FNTB
6817	SULT1A1
260434	PYDC1
3038	HAS3
124093	CCDC78
79786	KLHL36
79007	DBNDD1
7188	TRAF5
3925	STMN1
149069	DCDC2B
9341	VAMP3
353332	KRTAP12-1
104	ADARB1
1454	CSNK1E
2181	ACSL3
9881	TRANK1
54861	SNRK
133121	ENPP6
7096	TLR1
4299	AFF1
51237	MZB1
1103	CHAT
3178	HNRNPA1
4752	NEK3
9071	CLDN10
28423	IGHV3-49
5119	CHMP1A
9482	STX8
5669	PSG1
28968	SLC6A16
10781	ZNF266
375	ARF1
10256	CNKSR1
3237	HOXD11
51719	CAB39
23677	SH3BP4
57007	ACKR3
285601	GPR150
5224	PGAM2
84985	FAM83A
2893	GRIA4
91893	FDXACB1
3043	HBB
738	VPS51
84727	SPSB2
3783	KCNN4
93145	OLFM2
10654	PMVK
64834	ELOVL1
51654	CDK5RAP1
54346	UNC93A
9166	EBAG9
10857	PGRMC1
9188	DDX21
57569	ARHGAP20
283150	FOXR1
26586	CKAP2
23168	RTF1
333929	SNAI3
10615	SPAG5
353174	ZACN
127002	ATXN7L2
54797	MED18
23562	CLDN14
56478	EIF4ENIF1
4613	MYCN
116987	AGAP1
27236	ARFIP1
79966	SCD5
56929	FEM1C
3134	HLA-F
813	CALU
51200	CPA4
169714	QSOX2
11172	INSL6
6495	SIX1
84971	ATG4D
1209	CLPTM1
10762	NUP50
8404	SPARCL1
57763	ANKRA2
116039	OSR2
8273	SLC10A3
158880	USP51
54619	CCNJ
10196	PRMT3
84441	MAML2
27345	KCNMB4
55731	FAM222B
1353	COX11
2548	GAA
57787	MARK4
249	ALPL
7809	BSND
130132	RFTN2
10533	ATG7
56955	MEPE
5480	PPIC
90249	UNC5A
259215	LY6G6F
64753	CCDC136
5447	POR
27433	TOR2A
5973	RENBP
6611	SMS
54466	SPIN2A
8892	EIF2B2
54956	PARP16
4016	LOXL1
533	ATP6V0B
29083	GTPBP8
5210	PFKFB4
340120	ANKRD34B
23328	SASH1
26261	FBXO24
7988	ZNF212
170384	FUT11
355	FAS
923	CD6
2621	GAS6
342574	KRT27
79713	IGFLR1
4818	NKG7
54460	MRPS21
55705	IPO9
6160	RPL31
79634	SCRN3
81579	PLA2G12A
7222	TRPC3
55326	AGPAT5
2619	GAS1
22943	DKK1
84457	PHYHIPL
26287	ANKRD2
8898	MTMR2
84915	FAM222A
51561	IL23A
55015	PRPF39
123016	TTC8
100033419	SNORD116-7
23062	GGA2
9755	TBKBP1
55851	PSENEN
9923	ZBTB40
1487	CTBP1
55780	ERMARD
1666	DECR1
441457	NUTM2G
1308	COL17A1
6975	TECTB
2849	GPR26
1642	DDB1
9986	RCE1
29127	RACGAP1
401827	MSLNL
123872	DNAAF1
388730	TMEM81
6118	RPA2
142679	DUSP19
151477	LINC00471
51726	DNAJB11
3122	HLA-DRA
64928	MRPL14
441381	LRRC24
6812	STXBP1
4882	NPR2
23299	BICD2
84061	MAGT1
81328	OR4A15
7465	WEE1
440193	CCDC88C
9153	SLC28A2
6345	SRL
55737	VPS35
5432	POLR2C
79818	ZNF552
130940	CCDC148
56260	C8orf44
9649	RALGPS1
387264	KRTAP5-1
55553	SOX6
390081	OR52E4
219287	AMER2
327657	SERPINA9
2595	GANC
10942	PRSS21
596	BCL2
55295	KLHL26
5051	PAFAH2
1409	CRYAA
81543	LRRC3
2995	GYPC
